#node	identifier	category	term ID	term description
appF	224308.BSU11370	UniProt Keywords	KW-0547	Nucleotide-binding
appF	224308.BSU11370	UniProt Keywords	KW-0571	Peptide transport
appF	224308.BSU11370	UniProt Keywords	KW-0653	Protein transport
appF	224308.BSU11370	UniProt Keywords	KW-0749	Sporulation
appF	224308.BSU11370	UniProt Keywords	KW-0813	Transport
appF	224308.BSU11370	UniProt Keywords	KW-1003	Cell membrane
appF	224308.BSU11370	Pfam	PF08352	Oligopeptide/dipeptide transporter, C-terminal region
appF	224308.BSU11370	InterPro	IPR003439	ABC transporter-like, ATP-binding domain
appF	224308.BSU11370	InterPro	IPR003593	AAA+ ATPase domain
appF	224308.BSU11370	InterPro	IPR013563	Oligopeptide/dipeptide ABC transporter, C-terminal
appF	224308.BSU11370	InterPro	IPR017871	ABC transporter-like, conserved site
appF	224308.BSU11370	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
appF	224308.BSU11370	SMART	SM00382	ATPases associated with a variety of cellular activities
aprE	224308.BSU10300	GO Process	GO:0006508	Proteolysis
aprE	224308.BSU10300	GO Process	GO:0006807	Nitrogen compound metabolic process
aprE	224308.BSU10300	GO Process	GO:0008152	Metabolic process
aprE	224308.BSU10300	GO Process	GO:0009653	Anatomical structure morphogenesis
aprE	224308.BSU10300	GO Process	GO:0009987	Cellular process
aprE	224308.BSU10300	GO Process	GO:0019538	Protein metabolic process
aprE	224308.BSU10300	GO Process	GO:0030154	Cell differentiation
aprE	224308.BSU10300	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
aprE	224308.BSU10300	GO Process	GO:0032502	Developmental process
aprE	224308.BSU10300	GO Process	GO:0043170	Macromolecule metabolic process
aprE	224308.BSU10300	GO Process	GO:0043934	Sporulation
aprE	224308.BSU10300	GO Process	GO:0044238	Primary metabolic process
aprE	224308.BSU10300	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
aprE	224308.BSU10300	GO Process	GO:0048856	Anatomical structure development
aprE	224308.BSU10300	GO Process	GO:0048869	Cellular developmental process
aprE	224308.BSU10300	GO Process	GO:0071704	Organic substance metabolic process
aprE	224308.BSU10300	GO Process	GO:1901564	Organonitrogen compound metabolic process
aprE	224308.BSU10300	GO Function	GO:0003824	Catalytic activity
aprE	224308.BSU10300	GO Function	GO:0004175	Endopeptidase activity
aprE	224308.BSU10300	GO Function	GO:0004252	Serine-type endopeptidase activity
aprE	224308.BSU10300	GO Function	GO:0005488	Binding
aprE	224308.BSU10300	GO Function	GO:0008233	Peptidase activity
aprE	224308.BSU10300	GO Function	GO:0008236	Serine-type peptidase activity
aprE	224308.BSU10300	GO Function	GO:0016787	Hydrolase activity
aprE	224308.BSU10300	GO Function	GO:0017171	Serine hydrolase activity
aprE	224308.BSU10300	GO Function	GO:0043167	Ion binding
aprE	224308.BSU10300	GO Function	GO:0043169	Cation binding
aprE	224308.BSU10300	GO Function	GO:0046872	Metal ion binding
aprE	224308.BSU10300	GO Function	GO:0140096	Catalytic activity, acting on a protein
aprE	224308.BSU10300	GO Component	GO:0005576	Extracellular region
aprE	224308.BSU10300	GO Component	GO:0110165	Cellular anatomical entity
aprE	224308.BSU10300	STRING clusters	CL:2744	Mixed, incl. Flagellar assembly, and Taxis
aprE	224308.BSU10300	STRING clusters	CL:2978	Mixed, incl. Zymogen, and Aminopeptidase activity
aprE	224308.BSU10300	STRING clusters	CL:2979	Mixed, incl. Zymogen, and Aminopeptidase activity
aprE	224308.BSU10300	STRING clusters	CL:2980	Mixed, incl. Peptidase S8/S53 domain, and Peptidase S1, PA clan, chymotrypsin-like fold
aprE	224308.BSU10300	STRING clusters	CL:2982	Peptidase S8/S53 domain, and Peptidase S1, PA clan, chymotrypsin-like fold
aprE	224308.BSU10300	STRING clusters	CL:2986	Zymogen
aprE	224308.BSU10300	COMPARTMENTS	GOCC:0005576	Extracellular region
aprE	224308.BSU10300	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
aprE	224308.BSU10300	UniProt Keywords	KW-0068	Autocatalytic cleavage
aprE	224308.BSU10300	UniProt Keywords	KW-0106	Calcium
aprE	224308.BSU10300	UniProt Keywords	KW-0378	Hydrolase
aprE	224308.BSU10300	UniProt Keywords	KW-0479	Metal-binding
aprE	224308.BSU10300	UniProt Keywords	KW-0645	Protease
aprE	224308.BSU10300	UniProt Keywords	KW-0720	Serine protease
aprE	224308.BSU10300	UniProt Keywords	KW-0732	Signal
aprE	224308.BSU10300	UniProt Keywords	KW-0749	Sporulation
aprE	224308.BSU10300	UniProt Keywords	KW-0865	Zymogen
aprE	224308.BSU10300	UniProt Keywords	KW-0964	Secreted
aprE	224308.BSU10300	Pfam	PF00082	Subtilase family
aprE	224308.BSU10300	Pfam	PF05922	Peptidase inhibitor I9
aprE	224308.BSU10300	InterPro	IPR000209	Peptidase S8/S53 domain
aprE	224308.BSU10300	InterPro	IPR010259	Peptidase S8 propeptide/proteinase inhibitor I9
aprE	224308.BSU10300	InterPro	IPR015500	Peptidase S8, subtilisin-related
aprE	224308.BSU10300	InterPro	IPR022398	Peptidase S8, subtilisin, His-active site
aprE	224308.BSU10300	InterPro	IPR023827	Peptidase S8, subtilisin, Asp-active site
aprE	224308.BSU10300	InterPro	IPR023828	Peptidase S8, subtilisin, Ser-active site
aprE	224308.BSU10300	InterPro	IPR034202	Subtilisin Carlsberg-like catalytic domain
aprE	224308.BSU10300	InterPro	IPR036852	Peptidase S8/S53 domain superfamily
aprE	224308.BSU10300	InterPro	IPR037045	Peptidase S8 propeptide/proteinase inhibitor I9 superfamily
bceA	224308.BSU30380	GO Process	GO:0006810	Transport
bceA	224308.BSU30380	GO Process	GO:0009987	Cellular process
bceA	224308.BSU30380	GO Process	GO:0042221	Response to chemical
bceA	224308.BSU30380	GO Process	GO:0046677	Response to antibiotic
bceA	224308.BSU30380	GO Process	GO:0050896	Response to stimulus
bceA	224308.BSU30380	GO Process	GO:0051179	Localization
bceA	224308.BSU30380	GO Process	GO:0051234	Establishment of localization
bceA	224308.BSU30380	GO Process	GO:0055085	Transmembrane transport
bceA	224308.BSU30380	GO Function	GO:0000166	Nucleotide binding
bceA	224308.BSU30380	GO Function	GO:0005215	Transporter activity
bceA	224308.BSU30380	GO Function	GO:0005488	Binding
bceA	224308.BSU30380	GO Function	GO:0005524	ATP binding
bceA	224308.BSU30380	GO Function	GO:0017076	Purine nucleotide binding
bceA	224308.BSU30380	GO Function	GO:0022857	Transmembrane transporter activity
bceA	224308.BSU30380	GO Function	GO:0030554	Adenyl nucleotide binding
bceA	224308.BSU30380	GO Function	GO:0032553	Ribonucleotide binding
bceA	224308.BSU30380	GO Function	GO:0032555	Purine ribonucleotide binding
bceA	224308.BSU30380	GO Function	GO:0032559	Adenyl ribonucleotide binding
bceA	224308.BSU30380	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
bceA	224308.BSU30380	GO Function	GO:0036094	Small molecule binding
bceA	224308.BSU30380	GO Function	GO:0043167	Ion binding
bceA	224308.BSU30380	GO Function	GO:0043168	Anion binding
bceA	224308.BSU30380	GO Function	GO:0097159	Organic cyclic compound binding
bceA	224308.BSU30380	GO Function	GO:0097367	Carbohydrate derivative binding
bceA	224308.BSU30380	GO Function	GO:1901265	Nucleoside phosphate binding
bceA	224308.BSU30380	GO Function	GO:1901363	Heterocyclic compound binding
bceA	224308.BSU30380	GO Component	GO:0005886	Plasma membrane
bceA	224308.BSU30380	GO Component	GO:0016020	Membrane
bceA	224308.BSU30380	GO Component	GO:0071944	Cell periphery
bceA	224308.BSU30380	GO Component	GO:0110165	Cellular anatomical entity
bceA	224308.BSU30380	STRING clusters	CL:4581	Mixed, incl. Two-component regulatory system, and ATPases associated with a variety of cellular activities
bceA	224308.BSU30380	STRING clusters	CL:4582	Mixed, incl. Two-component regulatory system, and MacB, ATP-binding domain
bceA	224308.BSU30380	STRING clusters	CL:4584	Mixed, incl. Molecular transducer activity, and MacB, ATP-binding domain
bceA	224308.BSU30380	STRING clusters	CL:4585	Mixed, incl. MacB, ATP-binding domain, and FtsX-like permease family
bceA	224308.BSU30380	STRING clusters	CL:4586	Mixed, incl. MacB, ATP-binding domain, and FtsX-like permease family
bceA	224308.BSU30380	STRING clusters	CL:4587	Mixed, incl. Molecular transducer activity, and MacB, ATP-binding domain
bceA	224308.BSU30380	STRING clusters	CL:4588	Mixed, incl. MacB, ATP-binding domain, and ABC transporter permease protein, BceB-type
bceA	224308.BSU30380	KEGG	bsu02010	ABC transporters
bceA	224308.BSU30380	KEGG	bsu02020	Two-component system
bceA	224308.BSU30380	COMPARTMENTS	GOCC:0016020	Membrane
bceA	224308.BSU30380	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
bceA	224308.BSU30380	UniProt Keywords	KW-0046	Antibiotic resistance
bceA	224308.BSU30380	UniProt Keywords	KW-0067	ATP-binding
bceA	224308.BSU30380	UniProt Keywords	KW-0547	Nucleotide-binding
bceA	224308.BSU30380	UniProt Keywords	KW-0813	Transport
bceA	224308.BSU30380	InterPro	IPR003439	ABC transporter-like, ATP-binding domain
bceA	224308.BSU30380	InterPro	IPR003593	AAA+ ATPase domain
bceA	224308.BSU30380	InterPro	IPR017911	MacB, ATP-binding domain
bceA	224308.BSU30380	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
bceA	224308.BSU30380	SMART	SM00382	ATPases associated with a variety of cellular activities
bceB	224308.BSU30370	GO Process	GO:0006810	Transport
bceB	224308.BSU30370	GO Process	GO:0009987	Cellular process
bceB	224308.BSU30370	GO Process	GO:0042221	Response to chemical
bceB	224308.BSU30370	GO Process	GO:0046677	Response to antibiotic
bceB	224308.BSU30370	GO Process	GO:0050896	Response to stimulus
bceB	224308.BSU30370	GO Process	GO:0051179	Localization
bceB	224308.BSU30370	GO Process	GO:0051234	Establishment of localization
bceB	224308.BSU30370	GO Process	GO:0055085	Transmembrane transport
bceB	224308.BSU30370	GO Component	GO:0005886	Plasma membrane
bceB	224308.BSU30370	GO Component	GO:0016020	Membrane
bceB	224308.BSU30370	GO Component	GO:0016021	Integral component of membrane
bceB	224308.BSU30370	GO Component	GO:0031224	Intrinsic component of membrane
bceB	224308.BSU30370	GO Component	GO:0071944	Cell periphery
bceB	224308.BSU30370	GO Component	GO:0110165	Cellular anatomical entity
bceB	224308.BSU30370	STRING clusters	CL:4581	Mixed, incl. Two-component regulatory system, and ATPases associated with a variety of cellular activities
bceB	224308.BSU30370	STRING clusters	CL:4582	Mixed, incl. Two-component regulatory system, and MacB, ATP-binding domain
bceB	224308.BSU30370	STRING clusters	CL:4584	Mixed, incl. Molecular transducer activity, and MacB, ATP-binding domain
bceB	224308.BSU30370	STRING clusters	CL:4585	Mixed, incl. MacB, ATP-binding domain, and FtsX-like permease family
bceB	224308.BSU30370	STRING clusters	CL:4586	Mixed, incl. MacB, ATP-binding domain, and FtsX-like permease family
bceB	224308.BSU30370	STRING clusters	CL:4587	Mixed, incl. Molecular transducer activity, and MacB, ATP-binding domain
bceB	224308.BSU30370	STRING clusters	CL:4588	Mixed, incl. MacB, ATP-binding domain, and ABC transporter permease protein, BceB-type
bceB	224308.BSU30370	KEGG	bsu02010	ABC transporters
bceB	224308.BSU30370	KEGG	bsu02020	Two-component system
bceB	224308.BSU30370	COMPARTMENTS	GOCC:0016020	Membrane
bceB	224308.BSU30370	COMPARTMENTS	GOCC:0032991	Protein-containing complex
bceB	224308.BSU30370	COMPARTMENTS	GOCC:0071944	Cell periphery
bceB	224308.BSU30370	COMPARTMENTS	GOCC:0098796	Membrane protein complex
bceB	224308.BSU30370	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
bceB	224308.BSU30370	UniProt Keywords	KW-0046	Antibiotic resistance
bceB	224308.BSU30370	UniProt Keywords	KW-0472	Membrane
bceB	224308.BSU30370	UniProt Keywords	KW-0812	Transmembrane
bceB	224308.BSU30370	UniProt Keywords	KW-0813	Transport
bceB	224308.BSU30370	UniProt Keywords	KW-1003	Cell membrane
bceB	224308.BSU30370	UniProt Keywords	KW-1133	Transmembrane helix
bceB	224308.BSU30370	Pfam	PF02687	FtsX-like permease family
bceB	224308.BSU30370	InterPro	IPR003838	ABC3 transporter permease protein domain
bceB	224308.BSU30370	InterPro	IPR027022	ABC transporter permease protein, BceB-type
bcrC	224308.BSU36530	GO Process	GO:0000270	Peptidoglycan metabolic process
bcrC	224308.BSU36530	GO Process	GO:0006022	Aminoglycan metabolic process
bcrC	224308.BSU36530	GO Process	GO:0006023	Aminoglycan biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0006024	Glycosaminoglycan biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0006807	Nitrogen compound metabolic process
bcrC	224308.BSU36530	GO Process	GO:0008152	Metabolic process
bcrC	224308.BSU36530	GO Process	GO:0008360	Regulation of cell shape
bcrC	224308.BSU36530	GO Process	GO:0009058	Biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0009059	Macromolecule biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0009252	Peptidoglycan biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0009273	Peptidoglycan-based cell wall biogenesis
bcrC	224308.BSU36530	GO Process	GO:0009987	Cellular process
bcrC	224308.BSU36530	GO Process	GO:0016043	Cellular component organization
bcrC	224308.BSU36530	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
bcrC	224308.BSU36530	GO Process	GO:0022604	Regulation of cell morphogenesis
bcrC	224308.BSU36530	GO Process	GO:0030203	Glycosaminoglycan metabolic process
bcrC	224308.BSU36530	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0042221	Response to chemical
bcrC	224308.BSU36530	GO Process	GO:0042546	Cell wall biogenesis
bcrC	224308.BSU36530	GO Process	GO:0043170	Macromolecule metabolic process
bcrC	224308.BSU36530	GO Process	GO:0044036	Cell wall macromolecule metabolic process
bcrC	224308.BSU36530	GO Process	GO:0044038	Cell wall macromolecule biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0044085	Cellular component biogenesis
bcrC	224308.BSU36530	GO Process	GO:0044237	Cellular metabolic process
bcrC	224308.BSU36530	GO Process	GO:0044249	Cellular biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0044260	Cellular macromolecule metabolic process
bcrC	224308.BSU36530	GO Process	GO:0045229	External encapsulating structure organization
bcrC	224308.BSU36530	GO Process	GO:0046677	Response to antibiotic
bcrC	224308.BSU36530	GO Process	GO:0050789	Regulation of biological process
bcrC	224308.BSU36530	GO Process	GO:0050793	Regulation of developmental process
bcrC	224308.BSU36530	GO Process	GO:0050896	Response to stimulus
bcrC	224308.BSU36530	GO Process	GO:0065007	Biological regulation
bcrC	224308.BSU36530	GO Process	GO:0070589	Cellular component macromolecule biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:0071554	Cell wall organization or biogenesis
bcrC	224308.BSU36530	GO Process	GO:0071555	Cell wall organization
bcrC	224308.BSU36530	GO Process	GO:0071704	Organic substance metabolic process
bcrC	224308.BSU36530	GO Process	GO:0071840	Cellular component organization or biogenesis
bcrC	224308.BSU36530	GO Process	GO:1901135	Carbohydrate derivative metabolic process
bcrC	224308.BSU36530	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:1901564	Organonitrogen compound metabolic process
bcrC	224308.BSU36530	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
bcrC	224308.BSU36530	GO Process	GO:1901576	Organic substance biosynthetic process
bcrC	224308.BSU36530	GO Function	GO:0003824	Catalytic activity
bcrC	224308.BSU36530	GO Function	GO:0016462	Pyrophosphatase activity
bcrC	224308.BSU36530	GO Function	GO:0016787	Hydrolase activity
bcrC	224308.BSU36530	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
bcrC	224308.BSU36530	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
bcrC	224308.BSU36530	GO Function	GO:0050380	Undecaprenyl-diphosphatase activity
bcrC	224308.BSU36530	GO Component	GO:0005886	Plasma membrane
bcrC	224308.BSU36530	GO Component	GO:0016020	Membrane
bcrC	224308.BSU36530	GO Component	GO:0016021	Integral component of membrane
bcrC	224308.BSU36530	GO Component	GO:0031224	Intrinsic component of membrane
bcrC	224308.BSU36530	GO Component	GO:0071944	Cell periphery
bcrC	224308.BSU36530	GO Component	GO:0110165	Cellular anatomical entity
bcrC	224308.BSU36530	STRING clusters	CL:1180	Mostly uncharacterized, incl. Acid phosphatase homologues, and Deglycase PfpI
bcrC	224308.BSU36530	STRING clusters	CL:1202	Mixed, incl. Acid phosphatase homologues, and Undecaprenyl-diphosphatase activity
bcrC	224308.BSU36530	STRING clusters	CL:996	Mixed, incl. Cell shape, and Cytokinesis
bcrC	224308.BSU36530	KEGG	bsu00550	Peptidoglycan biosynthesis
bcrC	224308.BSU36530	COMPARTMENTS	GOCC:0030288	Outer membrane-bounded periplasmic space
bcrC	224308.BSU36530	COMPARTMENTS	GOCC:0030313	Cell envelope
bcrC	224308.BSU36530	COMPARTMENTS	GOCC:0031975	Envelope
bcrC	224308.BSU36530	COMPARTMENTS	GOCC:0042597	Periplasmic space
bcrC	224308.BSU36530	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
